CID,CO_MACSAUD,UF,CO_MUNICIP_R,NOME DO MUNICÍPIO,pop,MortPor100k,mortes_p_covid,A419,A419,J189,J189,J969,J969,J449,J449,J81X,J81X,tot2019,tot2020,dif20_19,%dif20_19,dif20_19_por100khab,tot2019_por100k,%dif20_19_por_mortes_covid
4303,4108,PR,412770,Toledo,142645,68.00098145746433,97.0,106.0,97.0,124.0,79.0,47.0,33.0,24.0,24.0,11.0,9.0,312.0,242.0,-70.0,-22.435897435897434,-49.07287321672684,218.72480633741102,-72.16494845360825
4304,4108,PR,412785,Três Barras do Paraná,12038,58.14919421830869,7.0,16.0,10.0,1.0,2.0,2.0,3.0,4.0,7.0,2.0,1.0,25.0,23.0,-2.0,-7.9999999999999964,-16.61405549094534,207.67569363681673,-28.57142857142857
4305,4108,PR,412795,Tupãssi,8109,49.32790726353435,4.0,6.0,5.0,3.0,10.0,5.0,3.0,0.0,3.0,4.0,1.0,18.0,22.0,4.0,22.222222222222232,49.32790726353435,221.97558268590456,100.0
4306,4108,PR,412855,Vera Cruz do Oeste,8454,23.65744026496333,2.0,6.0,9.0,3.0,8.0,2.0,1.0,11.0,5.0,0.0,1.0,22.0,24.0,2.0,9.090909090909083,23.65744026496333,260.23184291459665,100.0
4307,4108,PR,412860,Verê,7174,97.57457485363814,7.0,6.0,6.0,3.0,3.0,6.0,4.0,6.0,1.0,1.0,2.0,22.0,16.0,-6.0,-27.27272727272727,-83.63534987454698,306.66294954000557,-85.71428571428571
4308,4108,PR,412870,Vitorino,6859,58.31753899985421,4.0,16.0,4.0,6.0,1.0,6.0,5.0,3.0,1.0,0.0,0.0,31.0,11.0,-20.0,-64.51612903225806,-291.58769499927104,451.96092724887006,-500.0
4309,4210,SC,420140,Araranguá,68867,119.07009162588758,82.0,66.0,79.0,38.0,28.0,14.0,11.0,13.0,12.0,13.0,11.0,144.0,141.0,-3.0,-2.083333333333337,-4.35622286436174,209.09869748936353,-3.6585365853658534
4310,4210,SC,420150,Armazém,8759,68.50097043041443,6.0,10.0,13.0,5.0,4.0,2.0,3.0,2.0,1.0,0.0,4.0,19.0,25.0,6.0,31.578947368421062,68.50097043041443,216.91973969631238,100.0
4311,4210,SC,420195,Balneário Arroio do Silva,13430,119.13626209977663,16.0,20.0,23.0,9.0,6.0,5.0,3.0,4.0,3.0,0.0,2.0,38.0,37.0,-1.0,-2.631578947368418,-7.446016381236039,282.9486224869695,-6.25
4312,4210,SC,420207,Balneário Gaivota,11260,97.69094138543515,11.0,16.0,10.0,6.0,1.0,13.0,13.0,1.0,3.0,8.0,2.0,44.0,29.0,-15.0,-34.09090909090909,-133.21492007104797,390.7637655417406,-136.36363636363635
4313,4210,SC,420280,Braço do Norte,33876,109.22186798913685,37.0,27.0,22.0,18.0,23.0,23.0,12.0,7.0,13.0,5.0,6.0,80.0,76.0,-4.0,-5.000000000000004,-11.807769512339119,236.15539024678236,-10.81081081081081
4314,4210,SC,420395,Capivari de Baixo,25177,142.98764745601144,36.0,46.0,28.0,23.0,21.0,7.0,8.0,7.0,3.0,4.0,7.0,87.0,67.0,-20.0,-22.988505747126442,-79.43758192000635,345.55348135202763,-55.55555555555556
4315,4210,SC,420425,Cocal do Sul,16821,142.67879436418764,24.0,15.0,14.0,4.0,5.0,7.0,3.0,1.0,1.0,6.0,6.0,33.0,29.0,-4.0,-12.121212121212121,-23.77979906069794,196.183342250758,-16.666666666666664
4316,4210,SC,420460,Criciúma,217311,102.15773706807295,222.0,195.0,191.0,57.0,45.0,88.0,47.0,33.0,16.0,89.0,46.0,462.0,345.0,-117.0,-25.324675324675326,-53.839888454795194,212.5985338984221,-52.702702702702695
4317,4210,SC,420519,Ermo,2061,48.5201358563804,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,-3.0,-42.85714285714286,-145.5604075691412,339.6409509946628,-300.0
4318,4210,SC,420545,Forquilhinha,27211,69.82470324501121,19.0,21.0,19.0,7.0,6.0,7.0,4.0,5.0,5.0,12.0,5.0,52.0,39.0,-13.0,-25.0,-47.77479695711293,191.09918782845173,-68.42105263157895
4319,4210,SC,420610,Grão Pará,6595,60.65200909780137,4.0,3.0,2.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,181.95602729340408,0.0
4320,4210,SC,420620,Gravatal,11577,146.84287812041114,17.0,22.0,11.0,15.0,7.0,4.0,3.0,1.0,1.0,8.0,4.0,50.0,26.0,-24.0,-48.0,-207.30759264058048,431.89081800120925,-141.1764705882353
4321,4210,SC,420700,Içara,57247,52.4044928118504,30.0,55.0,43.0,15.0,9.0,26.0,10.0,12.0,4.0,22.0,11.0,130.0,77.0,-53.0,-40.76923076923077,-92.58127063426905,227.0861355180184,-176.66666666666666
4322,4210,SC,420720,Imaruí,9948,90.47044632086852,9.0,15.0,13.0,22.0,11.0,6.0,7.0,2.0,3.0,4.0,3.0,49.0,37.0,-12.0,-24.489795918367353,-120.62726176115801,492.56131885806195,-133.33333333333331
4323,4210,SC,420730,Imbituba,45286,90.5357063993287,41.0,68.0,55.0,74.0,68.0,22.0,17.0,13.0,8.0,14.0,11.0,191.0,159.0,-32.0,-16.753926701570677,-70.66201475069558,421.7639005432142,-78.04878048780488
4324,4210,SC,420870,Jacinto Machado,10376,106.01387818041634,11.0,11.0,9.0,6.0,1.0,10.0,4.0,5.0,3.0,2.0,2.0,34.0,19.0,-15.0,-44.11764705882353,-144.56437933693138,327.67925983037776,-136.36363636363635
4325,4210,SC,420880,Jaguaruna,20288,133.08359621451103,27.0,32.0,28.0,17.0,11.0,14.0,10.0,2.0,1.0,13.0,19.0,78.0,69.0,-9.0,-11.538461538461542,-44.361198738170344,384.4637223974763,-33.33333333333333
4326,4210,SC,420940,Laguna,46122,101.9036468496596,47.0,112.0,78.0,58.0,41.0,15.0,10.0,15.0,19.0,16.0,7.0,216.0,155.0,-61.0,-28.240740740740744,-132.2579246346646,468.32314296864837,-129.7872340425532
4327,4210,SC,420960,Lauro Müller,15313,97.95598511069026,15.0,32.0,20.0,8.0,2.0,6.0,13.0,4.0,2.0,7.0,8.0,57.0,45.0,-12.0,-21.052631578947366,-78.36478808855222,372.232743420623,-80.0
4328,4210,SC,421040,Maracajá,7378,149.0918948224451,11.0,11.0,7.0,6.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,23.0,17.0,-6.0,-26.086956521739136,-81.32285172133369,311.73759826511247,-54.54545454545454
4329,4210,SC,421080,Meleiro,7001,171.40408513069562,12.0,9.0,8.0,2.0,1.0,1.0,3.0,0.0,1.0,9.0,0.0,21.0,13.0,-8.0,-38.095238095238095,-114.26939008713042,299.9571489787173,-66.66666666666666
4330,4210,SC,421120,Morro da Fumaça,17947,111.43923775561375,20.0,10.0,12.0,1.0,1.0,7.0,9.0,1.0,1.0,5.0,5.0,24.0,28.0,4.0,16.666666666666675,22.287847551122752,133.7270853067365,20.0
4331,4210,SC,421125,Morro Grande,2888,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,-3.0,-60.0,-103.8781163434903,173.13019390581718,-inf
4332,4210,SC,421160,Nova Veneza,15342,78.21666014861165,12.0,14.0,7.0,2.0,4.0,6.0,4.0,0.0,1.0,10.0,4.0,32.0,20.0,-12.0,-37.5,-78.21666014861165,208.57776039629772,-100.0
4333,4210,SC,421170,Orleans,23038,125.87898255056864,29.0,23.0,27.0,19.0,6.0,15.0,12.0,7.0,3.0,11.0,5.0,75.0,53.0,-22.0,-29.333333333333332,-95.49440055560379,325.5490928031947,-75.86206896551724
4334,4210,SC,421225,Passo de Torres,9048,66.3129973474801,6.0,7.0,9.0,3.0,7.0,1.0,2.0,2.0,0.0,0.0,2.0,13.0,20.0,7.0,53.846153846153854,77.36516357206013,143.67816091954023,116.66666666666667
4335,4210,SC,421240,Pedras Grandes,3953,227.67518340500885,9.0,6.0,6.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,14.0,13.0,-1.0,-7.14285714285714,-25.297242600556537,354.1613964077915,-11.11111111111111
4336,4210,SC,421265,Pescaria Brava,10159,78.74790825868688,8.0,27.0,23.0,11.0,9.0,5.0,3.0,1.0,1.0,3.0,1.0,47.0,37.0,-10.0,-21.276595744680847,-98.43488532335859,462.6439610197854,-125.0
4337,4210,SC,421380,Praia Grande,7312,54.70459518599562,4.0,15.0,11.0,10.0,7.0,5.0,3.0,3.0,1.0,3.0,0.0,36.0,22.0,-14.0,-38.888888888888886,-191.46608315098467,492.34135667396066,-350.0
4338,4210,SC,421490,Rio Fortuna,4620,64.93506493506493,3.0,4.0,5.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,7.0,11.0,4.0,57.14285714285714,86.58008658008659,151.5151515151515,133.33333333333331
4339,4210,SC,421545,Sangão,12905,46.49360712901976,6.0,11.0,13.0,4.0,4.0,0.0,4.0,0.0,1.0,7.0,4.0,22.0,26.0,4.0,18.181818181818187,30.99573808601317,170.47655947307246,66.66666666666666
4340,4210,SC,421560,Santa Rosa de Lima,2147,186.3064741499767,4.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,-3.0,-60.0,-139.72985561248254,232.8830926874709,-75.0
4341,4210,SC,421565,Santa Rosa do Sul,8378,131.296252088804,11.0,9.0,6.0,2.0,5.0,7.0,5.0,1.0,1.0,3.0,1.0,22.0,18.0,-4.0,-18.181818181818176,-47.744091668656004,262.592504177608,-36.36363636363637
4342,4210,SC,421640,São João do Sul,7315,68.35269993164731,5.0,10.0,12.0,9.0,7.0,5.0,2.0,1.0,0.0,1.0,0.0,26.0,21.0,-5.0,-19.23076923076923,-68.35269993164731,355.434039644566,-100.0
4343,4210,SC,421700,São Ludgero,13650,58.608058608058606,8.0,14.0,5.0,10.0,3.0,6.0,4.0,2.0,1.0,1.0,2.0,33.0,15.0,-18.0,-54.54545454545454,-131.86813186813185,241.75824175824175,-225.0
4344,4210,SC,421710,São Martinho,3171,126.1431725007884,4.0,8.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,12.0,9.0,-3.0,-25.0,-94.6073793755913,378.4295175023652,-75.0
4345,4210,SC,421760,Siderópolis,14092,141.9244961680386,20.0,20.0,20.0,4.0,5.0,2.0,1.0,3.0,1.0,8.0,2.0,37.0,29.0,-8.0,-21.62162162162162,-56.76979846721544,262.56031791087145,-40.0
4346,4210,SC,421770,Sombrio,30733,84.5996160478964,26.0,31.0,24.0,7.0,7.0,36.0,29.0,4.0,4.0,8.0,4.0,86.0,68.0,-18.0,-20.93023255813954,-58.568964956235966,279.8294992353496,-69.23076923076923
4347,4210,SC,421810,Timbé do Sul,5343,168.44469399213924,9.0,6.0,7.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,15.0,11.0,-4.0,-26.66666666666667,-74.86430844095078,280.7411566535654,-44.44444444444444
4348,4210,SC,421835,Treviso,3966,100.85728693898135,4.0,3.0,4.0,1.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,8.0,12.0,4.0,50.0,100.85728693898135,201.7145738779627,100.0
4349,4210,SC,421840,Treze de Maio,7093,70.49203440011279,5.0,11.0,7.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,17.0,13.0,-4.0,-23.529411764705888,-56.393627520090234,239.67291696038347,-80.0
4350,4210,SC,421870,Tubarão,106422,186.05175621582003,198.0,258.0,154.0,146.0,88.0,42.0,41.0,26.0,13.0,75.0,47.0,547.0,343.0,-204.0,-37.294332723948806,-191.68968822236005,513.9914679295634,-103.03030303030303
4351,4210,SC,421880,Turvo,12990,69.28406466512702,9.0,13.0,13.0,6.0,3.0,6.0,2.0,5.0,3.0,3.0,0.0,33.0,21.0,-12.0,-36.36363636363637,-92.37875288683603,254.04157043879908,-133.33333333333331
4352,4210,SC,421900,Urussanga,21344,131.18440779610197,28.0,20.0,20.0,12.0,6.0,9.0,5.0,3.0,5.0,8.0,11.0,52.0,47.0,-5.0,-9.615384615384615,-23.425787106446776,243.62818590704646,-17.857142857142858
4353,4210,SC,422000,Balneário Rincão,12946,154.4878727019929,20.0,26.0,18.0,8.0,8.0,9.0,5.0,3.0,2.0,10.0,9.0,56.0,42.0,-14.0,-25.0,-108.14151089139501,432.56604356558006,-70.0
4354,4211,SC,420130,Araquari,39524,55.662382349964574,22.0,28.0,34.0,7.0,7.0,1.0,6.0,4.0,8.0,9.0,2.0,49.0,57.0,8.0,16.326530612244895,20.24086630907803,123.97530614310293,36.36363636363637
4355,4211,SC,420205,Balneário Barra do Sul,11035,99.68282736746714,11.0,21.0,15.0,12.0,6.0,2.0,2.0,6.0,3.0,2.0,1.0,43.0,27.0,-16.0,-37.2093023255814,-144.99320344358858,389.6692342546443,-145.45454545454547
4356,4211,SC,420210,Barra Velha,29860,113.86470194239784,34.0,33.0,41.0,14.0,17.0,4.0,7.0,7.0,4.0,1.0,1.0,59.0,70.0,11.0,18.644067796610166,36.838580040187544,197.5887474882786,32.35294117647059
4357,4211,SC,420213,Bela Vista do Toldo,6362,15.718327569946556,1.0,4.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,12.5,15.718327569946556,125.74662055957245,100.0
4358,4211,SC,420330,Campo Alegre,11981,158.58442534012184,19.0,17.0,14.0,9.0,11.0,5.0,6.0,7.0,2.0,4.0,2.0,42.0,35.0,-7.0,-16.666666666666664,-58.42584091478174,350.55504548869044,-36.84210526315789
4359,4211,SC,420380,Canoinhas,54480,42.21732745961821,23.0,80.0,49.0,40.0,26.0,21.0,21.0,30.0,22.0,3.0,6.0,174.0,124.0,-50.0,-28.735632183908045,-91.77679882525698,319.38325991189424,-217.39130434782606
4360,4211,SC,420450,Corupá,16107,55.876327062767736,9.0,22.0,12.0,9.0,6.0,1.0,4.0,5.0,1.0,2.0,1.0,39.0,24.0,-15.0,-38.46153846153846,-93.12721177127958,242.13075060532688,-166.66666666666669
4361,4211,SC,420580,Garuva,18484,81.15126595974897,15.0,22.0,21.0,6.0,7.0,7.0,3.0,2.0,2.0,4.0,2.0,41.0,35.0,-6.0,-14.634146341463417,-32.46050638389959,221.81346028998053,-40.0
4362,4211,SC,420650,Guaramirim,45797,63.32292508242899,29.0,39.0,27.0,17.0,14.0,7.0,5.0,3.0,6.0,2.0,3.0,68.0,55.0,-13.0,-19.11764705882353,-28.386138830054367,148.4813415725921,-44.827586206896555
4363,4211,SC,420790,Irineópolis,11289,0.0,0.0,11.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,0.0,24.0,7.0,-17.0,-70.83333333333333,-150.58906900522632,212.5963327132607,-inf
4364,4211,SC,420810,Itaiópolis,21780,55.09641873278236,12.0,27.0,22.0,17.0,17.0,5.0,9.0,9.0,10.0,3.0,2.0,61.0,60.0,-1.0,-1.6393442622950838,-4.591368227731864,280.0734618916437,-8.333333333333332
4365,4211,SC,420845,Itapoá,21177,103.8862917315956,22.0,21.0,17.0,15.0,5.0,3.0,3.0,6.0,0.0,2.0,3.0,47.0,28.0,-19.0,-40.42553191489362,-89.71997922274166,221.93889597204517,-86.36363636363636
4366,4211,SC,420890,Jaraguá do Sul,181173,50.780193516693984,92.0,169.0,160.0,66.0,63.0,20.0,23.0,30.0,26.0,7.0,3.0,292.0,275.0,-17.0,-5.82191780821918,-9.383296628084759,161.17191855298526,-18.478260869565215
4367,4211,SC,420910,Joinville,597658,84.16184506858437,503.0,696.0,578.0,351.0,191.0,121.0,116.0,84.0,64.0,93.0,76.0,1345.0,1025.0,-320.0,-23.79182156133829,-53.54232688259841,225.0450926784214,-63.618290258449306
4368,4211,SC,421010,Mafra,56561,24.752037623097188,14.0,113.0,63.0,68.0,33.0,26.0,22.0,15.0,6.0,21.0,28.0,243.0,152.0,-91.0,-37.44855967078189,-160.8882445501317,429.6246530294726,-650.0
4369,4211,SC,421030,Major Vieira,8156,36.782736635605694,3.0,13.0,6.0,5.0,4.0,1.0,0.0,5.0,4.0,4.0,1.0,28.0,15.0,-13.0,-46.42857142857143,-159.39185875429132,343.3055419323198,-433.3333333333333
4370,4211,SC,421060,Massaranduba,17125,35.03649635036496,6.0,23.0,20.0,7.0,8.0,5.0,5.0,7.0,2.0,0.0,2.0,42.0,37.0,-5.0,-11.904761904761907,-29.197080291970806,245.25547445255475,-83.33333333333334
4371,4211,SC,421110,Monte Castelo,8269,48.37344297980409,4.0,8.0,13.0,5.0,3.0,10.0,4.0,4.0,1.0,0.0,1.0,27.0,22.0,-5.0,-18.518518518518523,-60.46680372475511,326.52074011367756,-125.0
4372,4211,SC,421220,Papanduva,19422,46.33920296570899,9.0,29.0,21.0,13.0,6.0,8.0,2.0,5.0,5.0,5.0,1.0,60.0,35.0,-25.0,-41.666666666666664,-128.72000823808054,308.9280197713933,-277.77777777777777
4373,4211,SC,421360,Porto União,35543,22.507948119179584,8.0,41.0,46.0,26.0,22.0,23.0,23.0,16.0,7.0,6.0,1.0,112.0,99.0,-13.0,-11.607142857142861,-36.57541569366683,315.1112736685142,-162.5
4374,4211,SC,421500,Rio Negrinho,42495,23.532180256500766,10.0,33.0,21.0,33.0,19.0,7.0,13.0,13.0,17.0,5.0,5.0,91.0,75.0,-16.0,-17.582417582417587,-37.65148841040122,214.14284033415697,-160.0
4375,4211,SC,421580,São Bento do Sul,85421,36.290841830463236,31.0,115.0,94.0,63.0,35.0,12.0,18.0,21.0,12.0,8.0,1.0,219.0,160.0,-59.0,-26.940639269406397,-69.06966670959132,256.3772374474661,-190.3225806451613
4376,4211,SC,421620,São Francisco do Sul,53746,87.44836825066052,47.0,80.0,46.0,34.0,10.0,16.0,12.0,20.0,7.0,9.0,13.0,159.0,88.0,-71.0,-44.65408805031446,-132.10285416589142,295.8359691884047,-151.06382978723406
4377,4211,SC,421635,São João do Itaperiú,3759,106.41127959563714,4.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,19.999999999999996,26.602819898909285,133.01409949454643,25.0
4378,4211,SC,421740,Schroeder,21991,31.831203674230366,7.0,21.0,16.0,8.0,10.0,2.0,0.0,4.0,2.0,1.0,0.0,36.0,28.0,-8.0,-22.22222222222222,-36.37851848483471,163.70333318175616,-114.28571428571428
4379,4211,SC,421830,Três Barras,19366,41.30951151502634,8.0,19.0,24.0,9.0,11.0,14.0,12.0,15.0,9.0,1.0,2.0,58.0,58.0,0.0,0.0,0.0,299.49395848394096,0.0
4380,4212,SC,420005,Abdon Batista,2548,39.246467817896395,1.0,3.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,11.0,3.0,-8.0,-72.72727272727273,-313.97174254317116,431.71114599686024,-800.0
4381,4212,SC,420040,Água Doce,7152,55.92841163310962,4.0,9.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,16.0,9.0,-7.0,-43.75,-97.87472035794184,223.71364653243847,-175.0
4382,4212,SC,420075,Alto Bela Vista,1926,51.92107995846313,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,39.99999999999999,103.84215991692626,259.6053997923157,200.0
4383,4212,SC,420100,Anita Garibaldi,6957,14.374011786689664,1.0,13.0,2.0,10.0,3.0,4.0,0.0,2.0,7.0,1.0,1.0,30.0,13.0,-17.0,-56.666666666666664,-244.3582003737243,431.2203536006899,-1700.0
4384,4212,SC,420127,Arabutã,4267,23.435669088352473,1.0,3.0,4.0,5.0,6.0,2.0,3.0,0.0,2.0,1.0,0.0,11.0,15.0,4.0,36.36363636363635,93.74267635340989,257.7923599718772,400.0
4385,4212,SC,420160,Arroio Trinta,3549,56.35390250774866,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,-2.0,-50.0,-56.35390250774866,112.70780501549731,-100.0
4386,4212,SC,420243,Bocaina do Sul,3488,86.00917431192661,3.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,-5.0,-62.5,-143.34862385321102,229.35779816513764,-166.66666666666669
4387,4212,SC,420250,Bom Jardim da Serra,4772,41.911148365465216,2.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,11.0,10.0,-1.0,-9.090909090909093,-20.955574182732608,230.51131601005866,-50.0
4388,4212,SC,420260,Bom Retiro,10060,49.70178926441351,5.0,6.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,16.0,9.0,128.57142857142856,89.46322067594434,69.58250497017893,180.0
4389,4212,SC,420287,Brunópolis,2368,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,11.0,7.0,-4.0,-36.36363636363637,-168.91891891891893,464.52702702702703,-inf
4390,4212,SC,420300,Caçador,79313,83.21460542407928,66.0,92.0,115.0,53.0,45.0,29.0,19.0,18.0,20.0,6.0,6.0,198.0,205.0,7.0,3.535353535353525,8.825791484372045,249.6438162722378,10.606060606060606
4391,4212,SC,420315,Calmon,3335,59.97001499250374,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,8.0,4.0,100.0,119.94002998500748,119.94002998500748,200.0
4392,4212,SC,420325,Capão Alto,2496,80.12820512820512,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,100.0,80.12820512820512,80.12820512820512,100.0
4393,4212,SC,420340,Campo Belo do Sul,6952,86.30609896432681,6.0,10.0,6.0,2.0,4.0,5.0,1.0,4.0,2.0,0.0,2.0,21.0,15.0,-6.0,-28.57142857142857,-86.30609896432681,302.07134637514383,-100.0
4394,4212,SC,420360,Campos Novos,36556,46.503993872414924,17.0,27.0,24.0,17.0,11.0,8.0,13.0,13.0,9.0,4.0,2.0,69.0,59.0,-10.0,-14.492753623188403,-27.35529051318525,188.75150454097823,-58.82352941176471
4395,4212,SC,420390,Capinzal,23035,43.41219882787063,10.0,24.0,24.0,11.0,9.0,15.0,9.0,8.0,4.0,5.0,1.0,63.0,47.0,-16.0,-25.396825396825395,-69.45951812459302,273.496852615585,-160.0
4396,4212,SC,420400,Catanduvas,10984,54.624908958485065,6.0,13.0,16.0,6.0,4.0,1.0,4.0,6.0,2.0,1.0,1.0,27.0,27.0,0.0,0.0,0.0,245.81209031318284,0.0
4397,4212,SC,420415,Celso Ramos,2719,110.33468186833394,3.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,-3.0,-50.0,-110.33468186833394,220.6693637366679,-100.0
4398,4212,SC,420417,Cerro Negro,3068,0.0,0.0,3.0,6.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,293.3507170795306,
4399,4212,SC,420430,Concórdia,75167,47.89335745739486,36.0,68.0,82.0,75.0,64.0,52.0,22.0,26.0,20.0,3.0,3.0,224.0,191.0,-33.0,-14.732142857142861,-43.9022443359453,298.00311306823477,-91.66666666666666
4400,4212,SC,420455,Correia Pinto,12553,151.35824105791443,19.0,21.0,18.0,8.0,5.0,6.0,5.0,5.0,3.0,1.0,2.0,41.0,33.0,-8.0,-19.512195121951216,-63.72978570859556,326.6151517565522,-42.10526315789473
4401,4212,SC,420480,Curitibanos,39893,75.20116311132278,30.0,34.0,42.0,37.0,26.0,22.0,17.0,30.0,30.0,4.0,1.0,127.0,116.0,-11.0,-8.661417322834641,-27.573759807485025,318.3515905045998,-36.666666666666664
4402,4212,SC,420520,Erval Velho,4418,135.8080579447714,6.0,9.0,6.0,3.0,6.0,0.0,1.0,3.0,1.0,0.0,2.0,15.0,16.0,1.0,6.666666666666665,22.634676324128566,339.52014486192843,16.666666666666664
4403,4212,SC,420550,Fraiburgo,36584,43.73496610540127,16.0,38.0,40.0,10.0,16.0,11.0,13.0,8.0,6.0,1.0,2.0,68.0,77.0,9.0,13.235294117647056,24.600918434288214,185.87360594795538,56.25
4404,4212,SC,420555,Frei Rogério,1970,152.28426395939087,3.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,10.0,1.0,-9.0,-90.0,-456.85279187817264,507.6142131979695,-300.0
4405,4212,SC,420670,Herval d'Oeste,22714,70.44113762437263,16.0,28.0,25.0,14.0,16.0,8.0,13.0,8.0,5.0,1.0,1.0,59.0,60.0,1.0,1.6949152542372836,4.402571101523289,259.7516949898741,6.25
4406,4212,SC,420675,Ibiam,1954,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,inf,358.23950870010236,0.0,inf
4407,4212,SC,420680,Ibicaré,3178,31.466331025802393,1.0,4.0,4.0,4.0,2.0,0.0,3.0,1.0,3.0,1.0,0.0,10.0,12.0,2.0,19.999999999999996,62.93266205160479,314.6633102580239,200.0
4408,4212,SC,420757,Iomerê,2962,33.7609723160027,1.0,4.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,10.0,6.0,-4.0,-40.0,-135.0438892640108,337.609723160027,-400.0
4409,4212,SC,420760,Ipira,4406,22.696323195642307,1.0,10.0,8.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,1.0,26.0,20.0,-6.0,-23.076923076923073,-136.17793917385384,590.1044030866999,-600.0
4410,4212,SC,420770,Ipumirim,7620,0.0,0.0,7.0,8.0,5.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,22.0,14.0,-8.0,-36.36363636363637,-104.98687664041995,288.71391076115486,-inf
4411,4212,SC,420780,Irani,10498,9.525623928367308,1.0,11.0,4.0,9.0,1.0,8.0,1.0,9.0,2.0,0.0,0.0,37.0,8.0,-29.0,-78.37837837837837,-276.2430939226519,352.44808534959043,-2900.0
4412,4212,SC,420800,Itá,6129,16.315875346712353,1.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,5.0,1.0,0.0,10.0,13.0,3.0,30.000000000000004,48.94762604013706,163.15875346712352,300.0
4413,4212,SC,420860,Jaborá,3918,51.04645227156713,2.0,6.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,15.0,10.0,-5.0,-33.333333333333336,-127.61613067891781,382.84839203675347,-250.0
4414,4212,SC,420900,Joaçaba,30404,39.46849098802789,12.0,38.0,32.0,25.0,16.0,7.0,12.0,3.0,6.0,1.0,0.0,74.0,66.0,-8.0,-10.81081081081081,-26.31232732535193,243.38902775950535,-66.66666666666666
4415,4212,SC,420920,Lacerdópolis,2247,44.50378282153983,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,6.0,-1.0,-14.28571428571429,-44.50378282153983,311.52647975077883,-100.0
4416,4212,SC,420930,Lages,157349,114.39538859477976,180.0,246.0,157.0,108.0,70.0,49.0,30.0,67.0,34.0,9.0,11.0,479.0,302.0,-177.0,-36.95198329853863,-112.48879878486676,304.4188396494417,-98.33333333333333
4417,4212,SC,420970,Lebon Régis,12115,49.52538175815105,6.0,12.0,9.0,0.0,6.0,2.0,1.0,3.0,5.0,0.0,1.0,17.0,22.0,5.0,29.41176470588236,41.27115146512588,140.32191498142797,83.33333333333334
4418,4212,SC,420985,Lindóia do Sul,4546,43.99472063352398,2.0,7.0,8.0,7.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,21.0,16.0,-5.0,-23.809523809523814,-109.98680158380995,461.94456665200175,-250.0
4419,4212,SC,421003,Luzerna,5684,17.593244194229417,1.0,6.0,8.0,2.0,3.0,4.0,3.0,8.0,1.0,0.0,2.0,20.0,17.0,-3.0,-15.000000000000002,-52.77973258268825,351.8648838845883,-300.0
